"province","province_name","age_group","total_expected","total_observed","total_excess","total_excess0","se_excess","total_excess_low","total_excess_high","total_excess0_low","total_excess0_high"
"P0014","Zanjan","35 to 39",214.55961538463632,297,82.44038461536368,128.2205128205002,29.01038287068161,25.19834335834488,139.68242587238248,70.9784715634814,185.462554077519
"P0014","Zanjan","40 to 44",195.14038461539462,299,103.85961538460538,128.44871794870926,25.261134500409202,54.015429952193315,153.70380081701745,78.6045325162972,178.29290338112133
"P0014","Zanjan","45 to 49",277.2596153846783,396,118.74038461532172,151.99102564098303,28.883661602587125,61.74838432083489,175.73238490980856,94.9990253464962,208.98302593546987
"P0014","Zanjan","5 to 9",92.17307692312414,97,4.8269230768758575,46.5871794871541,22.20833482952329,-38.99360918662651,48.64745534037822,2.766647223651738,90.40771175065646
"P0014","Zanjan","50 to 54",252.05000000003076,434,181.94999999996924,210.74999999997738,33.8078246984119,115.24185261621551,248.65814738372296,144.04185261622365,277.4581473837311
"P0014","Zanjan","55 to 59",429.87307692314613,625,195.12692307685387,243.05256410251707,43.336644905102,109.6169169988011,280.6369291549066,157.5425580244643,328.5625701805698
"P0014","Zanjan","60 to 64",657.6423076923227,987,329.3576923076773,386.50769230767884,54.69137013809082,221.4430301743704,437.27235444098426,278.5930301743719,494.42235444098577
"P0014","Zanjan","65 to 69",839.5500000000326,1153,313.4499999999674,371.4833333333163,51.68824603863352,211.46097333198253,415.4390266679523,269.4943066653314,473.4723600013012
"P0014","Zanjan","70 to 74",782.5288461538173,1301,518.4711538461827,552.5653846154089,57.85571687352997,404.31273866801064,632.6295690243547,438.40696943723685,666.723799793581
"P0014","Zanjan","75 to 79",956.5923076925319,1590,633.4076923074681,680.7051282049471,77.96136899511237,479.57766805839356,787.2377165565426,526.8751039558725,834.5351524540216
"P0014","Zanjan","80",3912.398076923826,5026,1113.601923076174,1297.4948717943273,175.1653543837069,767.9731705316583,1459.2306756206897,951.8661192498116,1643.123624338843
"P0015","Semnan","0 to 4",198.35000000001003,130,-68.35000000001003,35.399999999998286,28.858725079954212,-125.29279661925676,-11.407203380763292,-21.54279661924845,92.34279661924502
"P0015","Semnan","10 to 14",44.38653846156045,36,-8.386538461560448,22.384615384608722,9.604617387123604,-27.337956896207668,10.564879973086772,3.433196949961502,41.336033819255945
"P0015","Semnan","15 to 19",53.588461538504916,59,5.411538461495084,39.426923076902995,15.771515579873647,-25.708138570455464,36.53121549344563,8.307246044952446,70.54660010885354
"P0015","Semnan","20 to 24",71.2692307692289,67,-4.269230769228898,31.59615384615468,17.751377233522092,-39.29548576557675,30.757024227118954,-3.4301011501931704,66.62240884250254
"P0015","Semnan","25 to 29",80.3480769230753,91,10.651923076924703,49.467948717948815,21.9481212933769,-32.65516701526528,53.959013169114684,6.160858625758834,92.7750388101388
"P0015","Semnan","30 to 34",124.88846153845674,118,-6.888461538456738,44.314102564104644,22.75395093710339,-51.785580066946245,38.00865699003277,-0.5830159643848631,89.21122109259414
"P0015","Semnan","35 to 39",131.69807692304846,197,65.30192307695154,94.56987179489097,22.938396237135535,20.040865005810446,110.56298114809263,49.30881372374988,139.83092986603208
"P0015","Semnan","40 to 44",126.81923076922664,197,70.18076923077336,99.52692307692624,22.164319984859237,26.447085167979417,113.9144532935673,55.79323901413229,143.26060713972018
"P0015","Semnan","45 to 49",147.92115384615374,236,88.07884615384626,118.725,25.86349009123536,37.046118545511625,139.11157376218088,67.69227239166537,169.75772760833462
"P0015","Semnan","5 to 9",24.844230769250792,21,-3.8442307692507924,19.85705128204451,11.779979274280334,-27.08797983078595,19.399518292284366,-3.3866977794906497,43.100800343579664
"P0015","Semnan","50 to 54",199.40384615384727,325,125.59615384615273,153.43589743589575,29.536071782415714,67.3168458109608,183.87546188134468,95.15658940070382,211.7152054710877
"P0015","Semnan","55 to 59",302.0769230770181,482,179.92307692298192,207.79615384607604,35.04182773008535,110.78004776723597,249.06610607872787,138.6531246903301,276.939183001822
"P0015","Semnan","60 to 64",501.47884615383214,622,120.52115384616786,196.51025641026797,43.76023825669817,34.1753315634013,206.86697612893443,110.16443412750141,282.85607869303453
"P0015","Semnan","65 to 69",520.5307692307267,807,286.4692307692733,337.7205128205419,46.34098465779361,195.03119055115837,377.9072709873882,246.282472602427,429.1585530386568
"P0015","Semnan","70 to 74",736.1230769231263,863,126.87692307687371,222.1166666666412,53.487638896806516,21.337411719173886,232.41643443457355,116.57715530894139,327.65617802434105
"P0015","Semnan","75 to 79",743.3673076923952,1018,274.63269230760477,338.4243589743027,55.208560370896826,165.69753262430072,383.5678519909088,229.48919929099867,447.35951865760677
"P0015","Semnan","80",2649.3692307692318,3256,606.6307692307682,716.2705128205184,110.24087698132753,389.1082064812605,824.153331980276,498.7479500710107,933.7930755700262
"P0016","Sistan and Baluchistan","0 to 4",3340.6653846152903,3246,-94.66538461529035,366.8115384615826,176.74694361535506,-443.4148610900357,254.084091859455,18.06206198683725,715.5610149363279
"P0016","Sistan and Baluchistan","10 to 14",666.4307692308124,784,117.56923076918758,226.8589743589485,71.3187568470742,-23.15387654165346,258.2923380800286,86.13586704810746,367.58208166978955
"P0016","Sistan and Baluchistan","15 to 19",1162.0269230769252,1143,-19.026923076925186,161.34615384615245,80.60518547528996,-178.07361243203857,140.0197662781882,2.2994644910390605,320.3928432012658
"P0016","Sistan and Baluchistan","20 to 24",1112.3173076922697,1087,-25.31730769226965,167.28333333335075,85.54524898007479,-194.11151814056268,143.47690275602338,-1.510877114942275,336.0775437816438
"P0016","Sistan and Baluchistan","25 to 29",1170.0365384614934,1097,-73.03653846149336,172.43589743591656,111.07236879663621,-292.1997651418751,146.1266882188884,-46.72732924446521,391.5991241162983
"P0016","Sistan and Baluchistan","30 to 34",1726.026923077207,1403,-323.0269230772069,106.9576923076117,141.33994536635635,-601.9128316152235,-44.14101453919034,-171.92821623040487,385.84360084562826
"P0016","Sistan and Baluchistan","35 to 39",1456.128846154002,1440,-16.128846154002076,233.00705128198808,97.94024863593015,-209.38033746080643,177.12264515280228,39.75555997518373,426.25854258879247
"P0016","Sistan and Baluchistan","40 to 44",999.5019230768833,1246,246.49807692311674,343.2865384615643,63.31058395233117,121.57635235436597,371.41980149186753,218.36481389281352,468.2082630303151
"P0016","Sistan and Baluchistan","45 to 49",857.73846153848,1140,282.26153846152,382.0884615384597,56.27333814619691,171.22540501254804,393.29767191049194,271.05232808948773,493.12459498743164
"P0016","Sistan and Baluchistan","5 to 9",1316.6730769230496,1311,-5.673076923049621,241.51666666667597,117.36197213536441,-237.24667872363068,225.90052487753144,9.943064866094915,473.09026846725703
"P0016","Sistan and Baluchistan","50 to 54",855.6096153846288,1259,403.3903846153712,453.8711538461453,57.841944533875655,289.2591444261751,517.5216248045673,339.7399136569492,568.0023940353415
"P0016","Sistan and Baluchistan","55 to 59",935.2615384614847,1353,417.73846153851525,494.58846153849896,73.2698690262112,273.16550349136753,562.311419585663,350.01550349135124,639.1614195856466
"P0016","Sistan and Baluchistan","60 to 64",1284.3173076925862,1821,536.6826923074138,611.1249999998159,78.24190501628304,382.29912643258706,691.0662581822406,456.74143412498915,765.5085658746427
"P0016","Sistan and Baluchistan","65 to 69",1457.3769230770513,2078,620.6230769229487,686.8730769229977,78.27374599192814,466.1766838027986,775.0694700430988,532.4266838028476,841.3194700431478
"P0016","Sistan and Baluchistan","70 to 74",1619.2961538461261,1948,328.7038461538739,512.9615384615583,89.32556199368408,152.4504844612118,504.957207846536,336.70817676889624,689.2149001542205
"P0016","Sistan and Baluchistan","75 to 79",1399.2711538462459,1752,352.72884615375415,474.98461538454933,91.89672332831746,171.40217936713285,534.0555129403755,293.657948597928,656.3112821711707
"P0016","Sistan and Baluchistan","80",4991.451923077482,4823,-168.4519230774822,561.2038461536777,223.6713259082269,-609.790574922376,272.8867287674116,119.86519430878383,1002.5424979985714
"P0017","Fars","0 to 4",1369.267307692132,1132,-237.2673076921319,72.40448717952836,98.56715569647471,-431.7557850802291,-42.778830304034756,-122.08399020856879,266.89296456762554
"P0017","Fars","10 to 14",275.4961538462458,341,65.50384615375418,109.97820512814465,32.73111095410357,0.9202240769719907,130.0874682305364,45.39458305136246,174.56182720492683
"P0017","Fars","15 to 19",563.4134615384944,733,169.5865384615056,233.81153846151648,54.392591485131625,62.261413531331925,276.91166339167927,126.4864135313428,341.13666339169015
"P0017","Fars","20 to 24",592.5499999999963,750,157.45000000000368,215.50000000000875,67.23321664019662,24.788305119387502,290.1116948806199,82.83830511939257,348.16169488062496
"P0017","Fars","25 to 29",846.9269230768714,1018,171.0730769231286,241.3500000000165,69.81028934330158,33.32641289022476,308.81974095603243,103.60333596711266,379.09666403292033
"P0017","Fars","30 to 34",1124.5769230770493,1281,156.4230769229507,274.0320512819678,82.68511595581006,-6.727641907002408,319.57379575290383,110.8813324520147,437.18277011192095
"P0017","Fars","35 to 39",1281.3153846154833,1585,303.68461538451675,376.6346153845508,82.88214166504505,140.1451338889002,467.2240968801333,213.09513388893424,540.1740968801673
"P0017","Fars","40 to 44",1076.4038461538778,1618,541.5961538461222,608.3461538461298,71.0989901197448,401.30668080094347,681.885626891301,468.0566808009511,748.6356268913086
"P0017","Fars","45 to 49",1317.5980769230398,1774,456.4019230769602,554.6269230769485,81.73640468786193,295.1231605663347,617.6806855875857,393.34816056632303,715.905685587574
"P0017","Fars","5 to 9",332.35576923080816,288,-44.355769230808164,53.96794871793328,40.169658176479125,-123.61681314285411,34.905274681237785,-25.293095194112666,133.22899262997925
"P0017","Fars","50 to 54",1500.0250000001565,2346,845.9749999998435,882.0749999998643,89.21571533287342,669.9383830195176,1022.0116169801694,706.0383830195384,1058.11161698019
"P0017","Fars","55 to 59",2004.6903846152295,2950,945.3096153847705,1006.9333333334595,105.62884673104227,736.8873126022642,1153.731918167277,798.5110305509531,1215.3556361159658
"P0017","Fars","60 to 64",2826.173076923379,4227,1400.826923076621,1502.7230769228372,136.62354499428807,1131.2472131463928,1670.406633006849,1233.1433669926091,1772.3027868530653
"P0017","Fars","65 to 69",3421.6673076923453,5188,1766.3326923076547,1854.9391025640643,130.20227966590542,1509.4231472796973,2023.2422373356121,1598.029557536107,2111.8486475920217
"P0017","Fars","70 to 74",3465.1250000004147,4994,1528.8749999995853,1643.3249999996988,118.70199022044517,1294.6573320778066,1763.092667921364,1409.10733207792,1877.5426679214775
"P0017","Fars","75 to 79",2928.584615384204,4643,1714.415384615796,1804.5128205131787,161.4027397286849,1395.9424320963599,2032.8883371352322,1486.0398679937425,2122.985773032615
"P0017","Fars","80",16313.25576923163,19546,3232.7442307683705,3807.3512820507494,473.11555004405943,2299.2129514439316,4166.27551009281,2873.8200027263106,4740.882561375189
"P0018","Qazvin","0 to 4",77.76923076934736,488,410.23076923065264,432.6282051280996,117.69942788878281,177.99131423379694,642.4702242275083,200.38875013124388,664.8676601249553
"P0018","Qazvin","10 to 14",63.59423076922762,86,22.40576923077238,46.022435897437255,15.89647735991106,-8.960477017459734,53.772015479004494,14.656189649205142,77.38868214566936
"P0018","Qazvin","15 to 19",79.76346153851892,149,69.23653846148108,92.82499999996199,22.485658666193995,24.868802716693317,113.60427420626883,48.45726425517423,137.19273574474974
"P0018","Qazvin","20 to 24",120.55384615384278,179,58.446153846157216,89.08333333333732,27.260398238271367,4.657107090248985,112.23520060206545,35.29428657742909,142.87238008924555
"P0018","Qazvin","25 to 29",197.88269230772445,203,5.117307692275546,67.68076923075492,31.750660524099153,-57.531731714055454,67.76634709860654,5.03172982442392,130.32980863708593
"P0018","Qazvin","30 to 34",215.215384615384,316,100.78461538461599,145.4282051282059,34.676142337394054,32.36314093667362,169.20608983255835,77.00673068026352,213.84967957614828
"P0018","Qazvin","35 to 39",299.0711538460671,402,102.92884615393291,137.65705128210715,33.302141028440026,37.21849206468907,168.63920024317673,71.94669719286331,203.36740537135097
"P0018","Qazvin","40 to 44",275.40192307695554,456,180.59807692304446,207.83076923074609,34.65509469889099,112.21813277123522,248.9780210748537,139.45082507893684,276.21071338255535
"P0018","Qazvin","45 to 49",351.64807692298996,570,218.35192307701004,254.91153846160486,36.70422651500075,145.92872005193146,290.7751261020886,182.48833543652628,327.33474148668347
"P0018","Qazvin","5 to 9",80.29807692307837,81,0.7019230769216307,42.956410256407835,22.58766363478682,-43.867084489980286,45.27093064382355,-1.6125973104940812,87.52541782330975
"P0018","Qazvin","50 to 54",369.2846153845418,649,279.7153846154582,293.6807692308346,45.951864767621366,189.04513904888086,370.3856301820356,203.01052366425722,384.35101479741195
"P0018","Qazvin","55 to 59",656.9076923077508,918,261.09230769224916,305.0051282050848,49.245221512326985,163.92375207251354,358.2608633119848,207.8365725853492,402.17368382482044
"P0018","Qazvin","60 to 64",746.1115384614723,1194,447.88846153852774,478.4961538462082,53.02377005175352,343.26423625908245,552.512686817973,373.8719285667629,583.1203791256535
"P0018","Qazvin","65 to 69",851.9769230769401,1349,497.0230769230599,548.8371794871655,56.01579223730201,386.4951219979032,607.5510318482166,438.3092245620088,659.3651344123222
"P0018","Qazvin","70 to 74",1167.5596153847334,1532,364.44038461526657,470.1019230768517,73.03965908561396,220.32166693358332,508.55910229694985,325.9832053951684,614.220640758535
"P0018","Qazvin","75 to 79",1057.4211538460613,1813,755.5788461539387,778.5750000000834,76.85354373167577,603.934735124896,907.2229571829814,626.9308889710405,930.2191110291262
"P0018","Qazvin","80",4283.586538461508,5609,1325.413461538492,1468.1942307692375,173.51741596119453,983.0363502974012,1667.7905727795826,1125.8171195281468,1810.5713420103282
"P0019","Qom","0 to 4",342.8730769230149,336,-6.873076923014878,89.02307692311115,49.58620504641854,-104.71444660430356,90.9682927582738,-8.818292758177535,186.86444660439983
"P0019","Qom","10 to 14",77.04615384614809,60,-17.046153846148087,27.61025641025951,16.077777073318885,-48.77013290063229,14.677825208336113,-4.113722644224691,59.33423546474371
"P0019","Qom","15 to 19",141.9288461538673,129,-12.928846153867312,49.086538461530864,22.258384455680954,-56.8481341896801,30.99044188194548,5.167250425718073,93.00582649734366
"P0019","Qom","20 to 24",165.45192307693156,153,-12.451923076931564,52.18461538461036,24.81944885406885,-61.42459336584653,36.520747211983405,3.211945095695391,101.15728567352534
"P0019","Qom","25 to 29",158.75192307694223,228,69.24807692305777,105.49166666665585,27.776034518095877,14.441598810421056,124.05455503569448,50.685188554019135,160.29814477929256
"P0019","Qom","30 to 34",250.88846153849627,322,71.11153846150373,124.52179487177433,31.00263434258616,9.938472182944516,132.28460474006295,63.34872859321512,185.69486115033354
"P0019","Qom","35 to 39",254.56923076927143,434,179.43076923072857,206.77820512817604,30.191358105427984,119.85847837265439,239.00306008880275,147.20591427010186,266.3504959862502
"P0019","Qom","40 to 44",311.3673076922497,517,205.6326923077503,233.3788461538909,32.630994190587735,141.24661632793755,270.01876828756303,168.99277017407815,297.76492213370364
"P0019","Qom","45 to 49",363.6826923077349,587,223.3173076922651,270.1038461538154,39.09401476498648,146.17867715245796,300.45593823207224,192.9652156140083,347.24247669362256
