"wave","province","province_name","age_group","total_expected","total_observed","total_excess","total_excess0","se_excess","total_excess_low","total_excess_high","total_excess0_low","total_excess0_high"
"wave 3","P0029","Hormozgan","55 to 59",326.3320512820215,463,136.6679487179785,173.00128205130306,33.593140785978576,70.38340640788087,202.95249102807614,106.71673974120543,239.2858243614007
"wave 3","P0029","Hormozgan","60 to 64",465.52820512808273,673,207.47179487191727,241.17435897444753,37.645271863645924,133.19176159016834,281.7518281536662,166.8943256926986,315.45439225619646
"wave 3","P0029","Hormozgan","65 to 69",496.44615384617475,690,193.55384615382525,224.0576923076738,35.673127804034834,123.16516281145029,263.9425294962002,153.66900896529881,294.44637565004876
"wave 3","P0029","Hormozgan","70 to 74",499.90512820518256,684,184.09487179481744,225.27435897432838,36.36046362047015,112.34996694591491,255.83977664371997,153.52945412542584,297.0192638232309
"wave 3","P0029","Hormozgan","75 to 79",378.81025641031727,572,193.18974358968273,224.6955128204695,44.0280690654031,106.31544906061286,280.0640381187526,137.82121829139965,311.56980734953936
"wave 3","P0029","Hormozgan","80",2467.6653846155536,2816,348.33461538444635,502.4961538460534,117.3327254280359,116.81872193039052,579.8505088385022,270.9802603919976,734.0120473001092
"wave 3","P0030","Hamedan","0 to 4",704.0153846154792,547,-157.0153846154792,51.45576923074577,58.336569358474954,-272.12259726056016,-41.90817197039824,-63.65144341433519,166.56298187582672
"wave 3","P0030","Hamedan","10 to 14",74.43205128199779,62,-12.432051281997786,23.461538461558995,14.60323284781962,-41.246523013962985,16.382420449967416,-5.352933270406208,52.2760101935242
"wave 3","P0030","Hamedan","15 to 19",85.25128205127601,121,35.74871794872399,58.46858974359384,19.27004933271196,-2.2741155948709775,73.77155149231896,20.44575619999887,96.49142328718881
"wave 3","P0030","Hamedan","20 to 24",109.30128205128307,138,28.698717948716933,50.65769230769018,23.467944389277406,-17.60722178798526,75.00465768541912,4.3517525709879905,96.96363204439237
"wave 3","P0030","Hamedan","25 to 29",202.75897435889456,202,-0.7589743588945623,50.70833333336202,28.769899694453557,-57.52650454321818,56.008555825429056,-6.059196850961598,107.47586351768564
"wave 3","P0030","Hamedan","30 to 34",235.26282051276473,248,12.737179487235267,59.643589743617625,26.832975245523315,-40.2084945805514,65.68285355502194,6.697915675830956,112.5892638114043
"wave 3","P0030","Hamedan","35 to 39",256.37307692313857,294,37.62692307686143,69.85384615381331,28.522936913010646,-18.653310756106897,93.90715690982975,13.57361232084498,126.13407998678164
"wave 3","P0030","Hamedan","40 to 44",230.1756410255652,372,141.8243589744348,157.3730769231413,29.553833157028418,83.51000495784739,200.1387129910222,99.05872290655388,215.6874309397287
"wave 3","P0030","Hamedan","45 to 49",346.99615384618426,467,120.00384615381574,150.5673076922855,30.759359984731173,59.31079838763485,180.69689391999663,89.87425992610461,211.2603554584664
"wave 3","P0030","Hamedan","5 to 9",69.38589743590309,82,12.61410256409691,41.73205128204889,16.916882860757585,-20.765563983988464,45.993769112182285,8.352384733963518,75.11171783013427
"wave 3","P0030","Hamedan","50 to 54",402.74871794875787,547,144.25128205124213,170.07243589740605,36.071593278721934,73.07636375143102,215.42620035105324,98.89751759759494,241.24735419721716
"wave 3","P0030","Hamedan","55 to 59",626.4615384615483,702,75.53846153845166,128.4461538461465,43.935136951411586,-11.15246333545312,162.22938641235643,41.755228972241724,215.13707872005128
"wave 3","P0030","Hamedan","60 to 64",881.4012820512324,984,102.59871794876756,213.23589743592186,53.19839092324794,-2.3700617329749036,207.56749763051002,108.2671177541794,318.20467711766435
"wave 3","P0030","Hamedan","65 to 69",1004.2500000000289,1343,338.7499999999711,399.19999999998777,52.44061752057104,235.2764262440815,442.22357375586074,295.72642624409815,502.6735737558774
"wave 3","P0030","Hamedan","70 to 74",999.3589743590909,1290,290.6410256409091,381.44423076915166,57.886270908650395,176.42232255317282,404.8597287286454,267.2255276814154,495.66293385688795
"wave 3","P0030","Hamedan","75 to 79",1248.1564102564803,1730,481.8435897435197,519.542307692258,68.11604771462999,347.4399305113484,616.247248975691,385.13864846008664,653.9459669244293
"wave 3","P0030","Hamedan","80",4860.734615384903,5672,811.265384615097,1034.8230769229158,143.6246650860064,527.8713652728931,1094.659403957301,751.4290575807119,1318.2170962651198
"wave 3","P0031","Yazd","0 to 4",199.34102564095872,193,-6.341025640958719,49.23205128207718,27.693341300224642,-60.984337048414,48.30228576649656,-5.411260125378099,103.87536268953247
"wave 3","P0031","Yazd","10 to 14",31.574358974356556,39,7.4256410256434435,26.476923076924162,9.085339167099297,-10.501159932322945,25.352441983609832,8.550122118957773,44.40372403489055
"wave 3","P0031","Yazd","15 to 19",48.089743589740806,48,-0.08974358974080587,22.220512820513886,12.71144861530251,-25.17142794106922,24.991940761587607,-2.861171530814527,47.302197171842295
"wave 3","P0031","Yazd","20 to 24",62.82435897436669,57,-5.824358974366689,17.549999999996885,14.81093041549021,-35.04865062462045,23.39993267588707,-11.674291650256873,46.774291650250646
"wave 3","P0031","Yazd","25 to 29",78.17692307696751,78,-0.17692307696751186,29.04615384613334,17.594892098854277,-34.89440832785234,34.540562173917316,-5.671331404751488,63.76363909701817
"wave 3","P0031","Yazd","30 to 34",115.54230769229429,91,-24.542307692294287,21.332692307695964,19.3407800553685,-62.704704059396015,13.620088674807441,-16.829704059405763,59.49508867479769
"wave 3","P0031","Yazd","35 to 39",133.00256410256827,168,34.99743589743173,69.42051282050986,16.483802722744805,2.4723044734855293,67.52256732137792,36.89538139656366,101.94564424445605
"wave 3","P0031","Yazd","40 to 44",129.21025641024946,162,32.78974358975054,74.87500000000486,17.080528505068347,-0.9128215138252855,66.49230869332638,41.17243489642903,108.5775651035807
"wave 3","P0031","Yazd","45 to 49",135.16025641024493,203,67.83974358975507,96.1987179487245,20.631031096498354,27.131479294694792,108.54800788481535,55.49045365366421,136.90698224378477
"wave 3","P0031","Yazd","5 to 9",44.34102564100834,24,-20.341025641008343,6.946153846157543,10.675269371985012,-41.40500857928653,0.7229572972698435,-14.117829092120644,28.01013678443573
"wave 3","P0031","Yazd","50 to 54",198.35897435896453,268,69.64102564103547,116.73589743590094,22.309260001516726,25.621352163683135,113.66069911838781,72.7162239585486,160.75557091325328
"wave 3","P0031","Yazd","55 to 59",249.7897435896685,362,112.21025641033151,140.18076923081753,26.518706364134022,59.88468419898961,164.5358286216734,87.85519701947564,192.50634144215942
"wave 3","P0031","Yazd","60 to 64",363.2230769230631,527,163.7769230769369,205.98846153846978,30.44779272363634,103.69864644609152,223.85519970778228,145.9101849076244,266.06673816931516
"wave 3","P0031","Yazd","65 to 69",425.9307692307092,672,246.0692307692908,290.6480769231214,33.10288025390823,180.75204948054048,311.3864120580412,225.33089563437105,355.96525821187174
"wave 3","P0031","Yazd","70 to 74",417.14487179478283,715,297.85512820521717,330.0935897436521,34.270398743824224,230.2342495862381,365.47600682419625,262.472711124673,397.7144683626312
"wave 3","P0031","Yazd","75 to 79",502.0128205127366,836,333.9871794872634,367.89358974365024,44.35693455658166,246.46398169835143,421.5103772761754,280.37039195473824,455.41678753256224
"wave 3","P0031","Yazd","80",2563.119230769189,3316,752.880769230811,906.0826923077316,111.81359947359347,532.2549780203266,973.5065604412954,685.4569010972472,1126.7084835182159
"wave 3","P9999","Iran","0 to 4",15985.580769230492,15413,-572.5807692304916,668.7000000001826,588.1093155254449,-1733.0128067189248,587.8512682579417,-491.7320374882506,1829.1320374886159
"wave 3","P9999","Iran","10 to 14",2791.3346153846237,3135,343.6653846153763,456.48846153842715,154.1774805461561,39.449003133371946,647.8817660973807,152.2720800564228,760.7048430204316
"wave 3","P9999","Iran","15 to 19",5368.317948718188,5865,496.68205128181216,689.8871794870113,190.059793866009,121.66423058377876,871.6998719798455,314.8693587889779,1064.9050001850446
"wave 3","P9999","Iran","20 to 24",6041.95641025628,6945,903.0435897437201,980.7089743590222,229.42893727801336,450.34426647851643,1355.7429130089238,528.0096510938185,1433.408297624226
"wave 3","P9999","Iran","25 to 29",7557.612820512693,8507,949.3871794873066,1124.1269230769885,264.14490692863063,428.187796230604,1470.5865627440094,602.9275398202859,1645.3263063336913
"wave 3","P9999","Iran","30 to 34",10200.446153846853,11191,990.5538461531469,1271.2769230764327,307.0456060286059,384.704646353777,1596.4030459525168,665.4277232770628,1877.1261228758026
"wave 3","P9999","Iran","35 to 39",11426.871794872533,13537,2110.1282051274666,2266.347435896818,302.3603091991724,1513.5238317616995,2706.7325784932336,1669.7430625310508,2862.951809262585
"wave 3","P9999","Iran","40 to 44",11013.189743589548,14503,3489.810256410452,3576.842948718125,295.22138194241325,2907.292107634821,4072.328405186083,2994.3247999424943,4159.3610974937565
"wave 3","P9999","Iran","45 to 49",13660.15384615412,17676,4015.8461538458796,4084.373076922817,353.02156340177277,3319.279169985636,4712.413137706123,3387.8060930625734,4780.94006078306
"wave 3","P9999","Iran","5 to 9",3715.929487179521,3760,44.07051282047905,298.91282051280086,207.90235036852985,-366.15347389062606,454.29449953158417,-111.31116619830425,709.136807223906
"wave 3","P9999","Iran","50 to 54",16514.602564103523,22970,6455.397435896477,6574.558333332513,427.83283414364456,5611.216066339034,7299.57880545392,5730.37696377507,7418.739702889956
"wave 3","P9999","Iran","55 to 59",23904.124358975296,31290,7385.875641024704,7603.0499999992235,601.5160199894538,6198.990070210965,8572.761211838442,6416.164429185485,8789.935570812962
"wave 3","P9999","Iran","60 to 64",31780.734615386755,43170,11389.265384613245,11751.149999998146,707.7361373717464,9992.790841167664,12785.739928058827,10354.675456552564,13147.624543443728
"wave 3","P9999","Iran","65 to 69",37282.14230769515,51718,14435.857692304853,14892.899999997506,806.1871258143633,12845.123887706191,16026.591496903515,13302.166195398844,16483.633804596167
"wave 3","P9999","Iran","70 to 74",39452.134615386916,53881,14428.865384613084,14996.580769228702,899.1469667310357,12654.707215271696,16203.023553954472,13222.422599887313,16770.73893857009
"wave 3","P9999","Iran","75 to 79",39964.14230769335,59202,19237.85769230665,19425.038461537475,1114.5572519642176,17038.661201703897,21437.054182909404,17225.84197093472,21624.23495214023
"wave 3","P9999","Iran","80",159641.34230770363,191854,32212.657692296372,36064.44615383739,3518.935612168307,25269.245108241834,39156.07027635091,29121.03356978285,43007.858737891926
"wave 4","P0001","East Azerbaijan","0 to 4",1273.515384615427,1183,-90.51538461542691,109.1269230768728,90.44832388780063,-268.98413184613304,87.95336261527922,-69.34182415383333,287.5956703075789
"wave 4","P0001","East Azerbaijan","10 to 14",163.91282051286066,225,61.08717948713934,94.70384615382096,29.42762247247039,3.0218589715833204,119.15250000269535,36.638525638264944,152.76916666937697
"wave 4","P0001","East Azerbaijan","15 to 19",363.2743589743356,328,-35.2743589743356,62.80769230770173,35.579668270099994,-105.47863197917012,34.92991403049892,-7.396580697132791,133.01196531253623
"wave 4","P0001","East Azerbaijan","20 to 24",336.6897435896768,392,55.31025641032318,113.87051282055523,36.84658373457889,-17.393839765068222,128.01435258571456,41.166416645163835,186.57460899594662
"wave 4","P0001","East Azerbaijan","25 to 29",485.73461538460646,498,12.265384615393543,97.86153846154286,44.032056348355006,-74.61677744911195,99.14754667989904,10.97937639703737,184.74370052604837
"wave 4","P0001","East Azerbaijan","30 to 34",546.8205128205195,710,163.17948717948047,213.82051282050315,52.55805380935416,59.47419318337339,266.8847811755876,110.11521882439607,317.52580681661027
"wave 4","P0001","East Azerbaijan","35 to 39",668.7692307693887,876,207.23076923061126,251.1634615383491,50.8677847957328,106.86064144187458,307.60089701934794,150.79333374961243,351.5335893270858
"wave 4","P0001","East Azerbaijan","40 to 44",755.5666666665497,1092,336.43333333345026,374.60833333342777,52.85759075737572,232.13700589896757,440.72966076793296,270.3120058989451,478.90466076791046
"wave 4","P0001","East Azerbaijan","45 to 49",1017.0679487179721,1364,346.93205128202794,410.31410256408753,59.47130209089255,229.5858327550087,464.2782698090472,292.9678840370683,527.6603210911068
"wave 4","P0001","East Azerbaijan","5 to 9",305.9602564102701,355,49.03974358972988,100.8467948717863,37.99873482178821,-25.937727617019917,124.01721479647968,25.869323665036504,175.82426607853608
"wave 4","P0001","East Azerbaijan","50 to 54",1244.8384615385303,1910,665.1615384614697,690.4192307691726,68.08787759505323,530.8134632991198,799.5096136238196,556.0711556068227,824.7673059315225
"wave 4","P0001","East Azerbaijan","55 to 59",1755.3038461538029,2465,709.6961538461971,786.7461538461879,93.63425895783179,524.9410563961972,894.4512512961971,601.991056396188,971.5012512961878
"wave 4","P0001","East Azerbaijan","60 to 64",2420.978205128221,3498,1077.021794871779,1144.0115384615272,106.58665504276794,866.7095858739526,1287.3340038696056,933.6993294637007,1354.3237474593536
"wave 4","P0001","East Azerbaijan","65 to 69",2904.266666666527,4373,1468.7333333334732,1556.1000000001072,104.39642983432228,1262.742782629606,1674.7238840373404,1350.10944929624,1762.0905507039745
"wave 4","P0001","East Azerbaijan","70 to 74",3301.326923076935,4745,1443.6730769230649,1564.915384615377,144.76092731584922,1158.0370337603072,1729.3091200858225,1279.2793414526193,1850.5514277781347
"wave 4","P0001","East Azerbaijan","75 to 79",3388.625641025698,5484,2095.374358974302,2124.901923076861,149.05523689316226,1801.2649686278576,2389.4837493207465,1830.7925327304163,2419.011313423305
"wave 4","P0001","East Azerbaijan","80",13451.746153846148,16614,3162.2538461538516,3525.1442307692996,376.78964509225386,2418.7887045274215,3905.7189877802816,2781.6790891428695,4268.60937239573
"wave 4","P0002","West Azerbaijan","0 to 4",697.3282051281349,802,104.67179487186513,181.66538461542882,65.6943280331737,-24.953431116705303,234.29702086043557,52.040158626858386,311.29061060399926
"wave 4","P0002","West Azerbaijan","10 to 14",165.6320512820666,207,41.36794871793339,74.47051282050396,24.647699317837596,-7.26583276407932,90.0017301999461,25.836731338491248,123.10429430251666
"wave 4","P0002","West Azerbaijan","15 to 19",374.96282051278996,338,-36.96282051278996,51.31153846154791,33.57902771518104,-103.21951551785695,29.293874492277027,-14.945156543519076,117.5682334666149
"wave 4","P0002","West Azerbaijan","20 to 24",392.506410256502,390,-2.506410256502022,76.86923076918413,37.80712587058431,-77.1058069118431,72.09298639883906,2.2698341138430465,151.4686274245252
"wave 4","P0002","West Azerbaijan","25 to 29",392.7205128204651,440,47.2794871795349,106.52948717951239,41.49157126533454,-34.58989885290849,129.1488732119783,24.660101147069,188.3988732119558
"wave 4","P0002","West Azerbaijan","30 to 34",492.73461538462794,561,68.26538461537206,133.9346153846079,46.16785066458529,-22.831035044806725,159.36180427555084,42.83819572442911,225.03103504478668
"wave 4","P0002","West Azerbaijan","35 to 39",617.9435897435733,712,94.05641025642672,176.9929487179623,43.513410522221086,8.197617856143808,179.91520265670962,91.13415631767938,262.8517411182452
"wave 4","P0002","West Azerbaijan","40 to 44",535.9974358972654,775,239.0025641027346,285.12564102576164,44.27012706478454,151.6506511275743,326.3544770778949,197.77372805060133,372.47755400092194
"wave 4","P0002","West Azerbaijan","45 to 49",618.8782051281721,923,304.1217948718279,349.55897435899885,55.702654894619265,194.21170909954864,414.0318806441071,239.6488885867196,459.46906013127807
"wave 4","P0002","West Azerbaijan","5 to 9",259.333333333379,238,-21.333333333379016,58.53333333331125,29.289011835168992,-79.1251532938256,36.45848662706758,0.7415133728646524,116.32515329375784
"wave 4","P0002","West Azerbaijan","50 to 54",967.3089743590723,1318,350.6910256409277,400.932051281981,58.31108294885669,235.63410168446438,465.747949597391,285.87512732551767,515.9889752384444
"wave 4","P0002","West Azerbaijan","55 to 59",1210.8217948719305,1743,532.1782051280695,582.8012820511784,67.12407216267327,399.7318694418913,664.6245408142477,450.3549463650002,715.2476177373567
"wave 4","P0002","West Azerbaijan","60 to 64",1688.538461538472,2522,833.4615384615281,896.4711538461472,79.65159271314745,676.2964373803882,990.626639542668,739.3060527650073,1053.6362549272872
"wave 4","P0002","West Azerbaijan","65 to 69",1909.9102564103337,3154,1244.0897435896663,1283.477564102496,84.86611644145239,1076.6355682925155,1411.5439188868172,1116.0233888053451,1450.9317393996469
"wave 4","P0002","West Azerbaijan","70 to 74",2235.7000000004546,3265,1029.2999999995454,1079.0999999996197,88.80665695967893,854.0705194289424,1204.5294805701485,903.8705194290167,1254.3294805702228
"wave 4","P0002","West Azerbaijan","75 to 79",1907.1756410256708,3164,1256.8243589743292,1288.4019230768995,111.4974749695186,1036.8223310552592,1476.8263868933993,1068.3998951578294,1508.4039509959696
"wave 4","P0002","West Azerbaijan","80",8868.571794872547,10789,1920.428205127453,2250.0179487174846,264.963762234761,1397.6130917569499,2443.2433184979564,1727.2028353469814,2772.833062087988
"wave 4","P0003","Ardabil","0 to 4",454.75512820514734,442,-12.755128205147344,91.02307692306803,45.13639983107209,-101.81633338953863,76.30607697924394,1.9618717386767486,180.08428210745933
"wave 4","P0003","Ardabil","10 to 14",81.4461538461566,82,0.553846153843395,41.59230769230706,18.11488970185934,-35.18967602931676,36.29736833700355,5.848785509146907,77.33582987546721
"wave 4","P0003","Ardabil","15 to 19",111.99871794869597,120,8.001282051304031,46.05320512821545,18.97189739141845,-29.43325088969423,45.43581499230229,8.618672187217193,83.48773806921372
"wave 4","P0003","Ardabil","20 to 24",132.560256410224,169,36.439743589775986,67.81923076924832,22.526796420878252,-8.009163405365634,80.8886505849176,23.3703237741067,112.26813776438993
"wave 4","P0003","Ardabil","25 to 29",116.96410256413765,206,89.03589743586235,108.94551282048644,29.114972051377812,31.587485300419182,146.48430957130552,51.49710068504327,166.3939249559296
"wave 4","P0003","Ardabil","30 to 34",215.56666666665018,266,50.43333333334982,94.53333333334264,31.233597263319876,-11.195459058732766,112.06212572543241,32.90454094126005,156.16212572542523
"wave 4","P0003","Ardabil","35 to 39",252.78974358966286,319,66.21025641033714,103.54294871799704,32.40675381437704,2.2666419079809543,130.15387091269332,39.59933421564085,167.48656322035322
"wave 4","P0003","Ardabil","40 to 44",232.10000000011436,365,132.89999999988564,158.3999999999129,29.737991144842933,74.22227335277215,191.5777266469991,99.7222733527994,217.0777266470264
"wave 4","P0003","Ardabil","45 to 49",319.99358974354726,459,139.00641025645274,169.56089743592844,32.224598243859305,75.42221730083214,202.59060321207335,105.97670448030784,233.14509039154905
"wave 4","P0003","Ardabil","5 to 9",116.08974358977039,108,-8.089743589770393,35.15128205127246,19.388865929513763,-46.34702093807022,30.167533758529437,-3.10599529702737,73.40855939957228
"wave 4","P0003","Ardabil","50 to 54",417.56538461529544,653,235.43461538470456,270.8942307692971,39.66371637087019,157.1718741093186,313.6973566600905,192.63148949391115,349.1569720446831
"wave 4","P0003","Ardabil","55 to 59",583.7769230770014,748,164.22307692299864,207.16730769224785,40.684843917033845,83.94549063895717,244.50066320704013,126.88972140820637,287.44489397628934
"wave 4","P0003","Ardabil","60 to 64",768.7794871796003,996,227.22051282039968,282.43974358967364,49.00681904956617,130.52236269892865,323.9186629418707,185.7415934682026,379.13789371114467
"wave 4","P0003","Ardabil","65 to 69",846.7987179487224,1197,350.20128205127764,389.48525641025833,53.223240571111404,245.1834701118582,455.21909399069705,284.4674444708389,494.50306834967773
"wave 4","P0003","Ardabil","70 to 74",948.5115384615787,1355,406.48846153842135,452.40384615381845,64.68827604034877,278.8483341242717,534.128588952571,324.7637187396688,580.0439735679681
"wave 4","P0003","Ardabil","75 to 79",1016.4371794871307,1542,525.5628205128693,557.7102564102925,65.27892023133676,396.7572593538613,654.3683816718773,428.90469525128447,686.5158175693005
"wave 4","P0003","Ardabil","80",4009.1717948720798,4761,751.8282051279202,895.1025641023712,140.70574084873815,474.19368170001115,1029.4627285558292,617.4680406744621,1172.7370875302802
"wave 4","P0004","Isfahan","0 to 4",1009.4384615384747,916,-93.43846153847471,94.43846153845436,69.01349446812057,-229.61292415225884,42.73600107530942,-41.73600107532977,230.6129241522385
"wave 4","P0004","Isfahan","10 to 14",154.67564102563423,164,9.324358974365765,54.532051282054596,23.94998002732862,-37.93271277612887,56.5814307248604,7.274979531559964,101.78912303254923
"wave 4","P0004","Isfahan","15 to 19",331.0205128204657,387,55.97948717953432,118.02051282053728,32.284262180313284,-7.722432092463386,119.68140645153201,54.318593548539575,181.72243209253497
"wave 4","P0004","Isfahan","20 to 24",354.2128205128009,406,51.787179487199126,106.15448717949653,39.47671322410617,-26.106575212243484,129.68093418664174,28.260732480053917,184.04824187893914
"wave 4","P0004","Isfahan","25 to 29",497.30000000006623,518,20.699999999933766,98.84999999997626,52.40525416871427,-82.70379630920533,124.10379630907286,-4.553796309162834,202.25379630911536
"wave 4","P0004","Isfahan","30 to 34",767.0064102563489,774,6.993589743651114,125.78717948721348,55.91529185454341,-103.33606214352578,117.32324163082801,15.457527600036585,236.11683137439036
"wave 4","P0004","Isfahan","35 to 39",942.8833333333519,980,37.11666666664814,141.6833333333159,56.778100004149884,-74.91544119695706,149.14877453025335,29.65122546971068,253.7154411969211
"wave 4","P0004","Isfahan","40 to 44",885.0974358973922,1100,214.9025641026078,272.9025641025954,57.397804981194,101.64768099948692,328.1574472057287,159.64768099947452,386.1574472057163
"wave 4","P0004","Isfahan","45 to 49",1048.8615384616478,1298,249.1384615383522,331.17692307684587,65.24047298052665,120.40876284303184,377.8681602336726,202.4472243815255,459.9066217721662
"wave 4","P0004","Isfahan","5 to 9",223.7602564102709,203,-20.760256410270898,44.324999999996294,29.41418065666825,-78.79905411231752,37.27854129177572,-13.713797702050321,102.36379770204292
"wave 4","P0004","Isfahan","50 to 54",1334.7384615385834,1743,408.26153846141665,503.09615384606894,75.56664735388718,259.15667608273657,557.3664008400967,353.9912914673888,652.2010162247491
"wave 4","P0004","Isfahan","55 to 59",1967.516666666812,2494,526.48333333318806,603.1499999998889,94.27071246309187,340.4724131672773,712.4942534990988,417.13907983397814,789.1609201657997
"wave 4","P0004","Isfahan","60 to 64",2332.587179487471,3536,1203.412820512529,1265.4025641023209,105.52064239561717,995.2040218764588,1411.6216191485992,1057.1937654662506,1473.611362738391
"wave 4","P0004","Isfahan","65 to 69",2886.279487179665,4383,1496.720512820335,1550.008333333183,116.56793448266427,1266.7136720059189,1726.7273536347511,1320.0014925187666,1780.0151741475993
"wave 4","P0004","Isfahan","70 to 74",3624.810256410717,4791,1166.189743589283,1353.8910256407098,129.68738273615216,910.2961710642544,1422.0833161143114,1097.9974531156813,1609.7845981657383
"wave 4","P0004","Isfahan","75 to 79",3712.830769231112,5743,2030.1692307688882,2073.75769230739,155.03767636601785,1724.2555478472877,2336.0829136904886,1767.8440093857894,2379.67137522899
"wave 4","P0004","Isfahan","80",15842.439743591185,19660,3817.560256408815,4396.508974357979,457.4291212924464,2914.980764441949,4720.139748375681,3493.929482391113,5299.088466324845
"wave 4","P0005","Alborz","0 to 4",394.59102564097475,339,-55.59102564097475,46.5974358974629,43.94802717013757,-142.30738494073367,31.12533365878417,-40.11892340229602,133.31379519722182
"wave 4","P0005","Alborz","10 to 14",65.52692307690282,92,26.47307692309718,54.4346153846262,14.731119885450225,-2.593736017769725,55.53988986396409,25.36780244375929,83.50142832549311
"wave 4","P0005","Alborz","15 to 19",130.24358974361363,201,70.75641025638637,97.1871794871636,21.70408730082517,27.93083755512606,113.58198295764669,54.36160678590329,140.01275218842392
"wave 4","P0005","Alborz","20 to 24",159.3358974359283,260,100.6641025640717,126.70192307689894,28.434843510535917,44.55769084856414,156.77051427957926,70.59551136139137,182.8083347924065
"wave 4","P0005","Alborz","25 to 29",229.83205128216008,353,123.16794871783992,149.0814102563292,37.81801225103085,48.54707152425712,197.78882591142272,74.4605330627464,223.702287449912
"wave 4","P0005","Alborz","30 to 34",328.28205128218417,497,168.71794871781583,186.60256410246888,41.2137360889746,87.39677512016661,250.03912231546505,105.28139050481965,267.92373770011807
"wave 4","P0005","Alborz","35 to 39",420.76794871802116,653,232.23205128197884,260.5641025640462,44.90778941644847,143.62193034711305,320.84217221684463,171.95398162918042,349.174223498912
"wave 4","P0005","Alborz","40 to 44",467.9243589744187,696,228.07564102558132,265.048076923032,37.48957518958195,154.10282173270247,302.0484603184602,191.07525763015315,339.02089621591085
"wave 4","P0005","Alborz","45 to 49",630.9320512820234,932,301.0679487179766,341.7044871795017,44.26135912110129,213.73333627264014,388.40256116331307,254.36987473416525,429.0390996248382
"wave 4","P0005","Alborz","5 to 9",84.56923076921315,84,-0.5692307692131493,36.20769230769922,15.227248898635693,-30.614984166266435,29.476522627840136,6.161938910645933,66.25344570475251
"wave 4","P0005","Alborz","50 to 54",741.0551282052043,1092,350.94487179479574,393.8448717948115,53.98853957218283,244.41700474205487,457.4727388475366,287.31700474207065,500.3727388475524
"wave 4","P0005","Alborz","55 to 59",1115.80897435895,1557,441.1910256410499,506.03333333334797,65.21997854983775,312.5017656759684,569.8802856061315,377.34407336826644,634.7225932984295
"wave 4","P0005","Alborz","60 to 64",1481.7551282054435,2047,565.2448717945565,649.4685897433474,71.52809128877838,424.10871475590034,706.3810288332127,508.3324327046912,790.6047467820035
"wave 4","P0005","Alborz","65 to 69",1737.8858974359964,2617,879.1141025640036,967.3756410255564,80.49590556666769,720.2830396301547,1037.9451654978525,808.5445780917075,1126.2067039594053
"wave 4","P0005","Alborz","70 to 74",1625.838461538751,2573,947.1615384612489,994.5442307689825,92.60443633539002,764.4384427708948,1129.884634151603,811.8211350786283,1177.2673264593366
"wave 4","P0005","Alborz","75 to 79",1836.3358974360485,2785,948.6641025639515,1020.3737179485898,103.67982481807262,744.0875260943437,1153.2406790335592,815.7971414789821,1224.9502944181977
"wave 4","P0005","Alborz","80",5766.697435897811,7573,1806.3025641021886,2002.7833333329982,218.18392378132006,1375.79141840716,2236.813709797217,1572.2721876379696,2433.2944790280267
"wave 4","P0006","Ilam","0 to 4",74.50384615383393,119,44.49615384616607,70.69615384615679,36.26153844623288,-27.053556098543368,116.0458637908755,-0.8535560985526445,142.24586379086622
"wave 4","P0006","Ilam","10 to 14",16.060256410252606,22,5.939743589747394,20.871794871795935,9.449185502375068,-12.704983326932183,24.58447050642697,2.2270679551163575,39.516521788475515
"wave 4","P0006","Ilam","15 to 19",48.087179487205105,65,16.912820512794895,39.554487179473014,14.285017076066765,-11.273761528210056,45.09940255379985,11.367905138468064,67.74106922047797
"wave 4","P0006","Ilam","20 to 24",76.8910256410515,85,8.108974358948501,38.99871794870458,18.566551610028785,-28.525747698991232,44.743696416888234,2.3639958907648477,75.63344000664432
"wave 4","P0006","Ilam","25 to 29",131.1897435897427,91,-40.189743589742704,25.55512820512874,21.952744538294958,-83.50595607020037,3.1264688907149676,-17.761084275328933,68.8713406855864
"wave 4","P0006","Ilam","30 to 34",111.46153846155177,137,25.53846153844823,57.626923076914906,19.60199963314091,-13.139362078084972,64.21628515498143,18.949099460381703,96.30474669344811
"wave 4","P0006","Ilam","35 to 39",94.51794871800058,152,57.48205128199942,82.42435897432378,19.430751602925813,19.14212692224102,95.82197564175782,44.08443461456538,120.76428333408218
"wave 4","P0006","Ilam","40 to 44",107.80128205129083,137,29.198717948709174,60.97051282050802,19.82414091197807,-9.917425296515809,68.31486119393415,21.854369575283037,100.086656065733
"wave 4","P0006","Ilam","45 to 49",152.09102564103918,186,33.90897435896082,74.88461538460885,22.023550357176337,-9.546949121648488,77.36489783957012,31.428691903999542,118.34053886521815
"wave 4","P0006","Ilam","5 to 9",-13.275641025591483,25,38.27564102559148,44.88076923072953,15.237640280308208,8.20938380061331,68.34189825056966,14.814512005751354,74.9470264557077
"wave 4","P0006","Ilam","50 to 54",161.16794871793655,233,71.83205128206345,106.55576923077825,22.240366660745085,27.948315185212543,115.71578737891434,62.67203313392735,150.43950532762915
"wave 4","P0006","Ilam","55 to 59",137.71794871795353,262,124.28205128204647,135.86858974358276,26.160606676330953,72.66306599148818,175.90103657260477,84.24960445302447,187.48757503414106
"wave 4","P0006","Ilam","60 to 64",246.53076923078808,376,129.46923076921192,166.42884615383446,31.620621105357646,67.07677955772901,191.8616819806948,104.03639494235155,228.82129736531738
