"province","province_name","year","week_num","deaths","expected_deaths_mean","expected_deaths_low","expected_deaths_high","se","excess_deaths_mean","excess_deaths_low","excess_deaths_high"
"P0017","Fars",1399,29,478,414.8083333333225,286.77472337333415,542.8419432933108,64.88769379445115,63.19166666667752,191.22527662666585,-64.8419432933108
"P0017","Fars",1399,30,559,387.80833333335886,259.7747233733635,515.8419432933542,64.88769379445472,171.19166666664114,299.2252766266365,43.158056706645766
"P0017","Fars",1399,31,493,411.05833333335704,283.02472337336167,539.0919432933524,64.88769379445472,81.94166666664296,209.97527662663833,-46.091943293352415
"P0017","Fars",1399,32,669,418.80833333335795,290.77472337336235,546.8419432933536,64.88769379445483,250.19166666664205,378.22527662663765,122.15805670664645
"P0017","Fars",1399,33,776,407.30833333334067,279.2747233733486,535.3419432933327,64.88769379445306,368.69166666665933,496.7252766266514,240.65805670666725
"P0017","Fars",1399,34,1177,416.3083333333334,288.2747233733428,544.341943293324,64.8876937944523,760.6916666666666,888.7252766266572,632.658056706676
"P0017","Fars",1399,35,977,448.80833333335886,320.77472337336326,576.8419432933545,64.88769379445483,528.1916666666411,656.2252766266367,400.15805670664554
"P0017","Fars",1399,36,1030,449.5583333333334,321.524723373343,577.5919432933238,64.88769379445219,580.4416666666666,708.475276626657,452.40805670667623
"P0017","Fars",1399,37,1146,430.80833333333976,302.7747233733479,558.8419432933316,64.88769379445294,715.1916666666602,843.2252766266521,587.1580567066684
"P0017","Fars",1399,38,801,445.30833333333067,317.2747233733406,573.3419432933208,64.88769379445208,355.69166666666933,483.7252766266594,227.6580567066792
"P0017","Fars",1399,39,719,491.8083333333434,363.7747233733508,619.841943293336,64.88769379445334,227.1916666666566,355.2252766266492,99.15805670666396
"P0017","Fars",1399,40,642,495.3083333333607,367.2747233733651,623.3419432933563,64.88769379445483,146.69166666663932,274.7252766266349,18.65805670664372
"P0017","Fars",1399,41,600,484.3083333333416,356.2747233733495,612.3419432933337,64.88769379445306,115.69166666665842,243.7252766266505,-12.341943293333657
"P0017","Fars",1399,42,537,508.0583333333443,380.024723373352,636.0919432933366,64.88769379445317,28.941666666655692,156.975276626648,-99.09194329333661
"P0017","Fars",1399,43,516,460.0583333333461,332.024723373353,588.0919432933392,64.88769379445357,55.94166666665387,183.97527662664697,-72.09194329333923
"P0017","Fars",1399,44,496,471.3083333333552,343.27472337336064,599.3419432933498,64.88769379445432,24.691666666644778,152.72527662663936,-103.3419432933498
"P0017","Fars",1399,45,545,499.0583333333461,371.024723373353,627.0919432933392,64.88769379445357,45.94166666665387,173.97527662664697,-82.09194329333923
"P0017","Fars",1399,46,501,498.8083333333543,370.77472337335973,626.8419432933489,64.88769379445432,2.1916666666456877,130.22527662664027,-125.84194329334889
"P0017","Fars",1399,47,432,438.55833333333885,310.524723373347,566.5919432933307,64.88769379445294,-6.558333333338851,121.475276626653,-134.5919432933307
"P0017","Fars",1399,48,495,449.0583333333452,321.02472337335234,577.0919432933381,64.88769379445345,45.94166666665478,173.97527662664766,-82.09194329333809
"P0017","Fars",1399,49,419,470.30833333334886,342.27472337335524,598.3419432933424,64.8876937944538,-51.308333333348855,76.72527662664476,-179.3419432933424
"P0017","Fars",1399,50,580,434.3083333333461,306.274723373353,562.3419432933392,64.88769379445357,145.69166666665387,273.725276626647,17.658056706660773
"P0017","Fars",1399,51,429,445.30833333334704,317.27472337335394,573.3419432933401,64.88769379445357,-16.308333333347036,111.72527662664606,-144.34194329334014
"P0017","Fars",1399,52,605,453.8083333333516,325.7747233733575,581.8419432933456,64.88769379445404,151.19166666664842,279.2252766266425,23.158056706654406
"P0017","Fars",1400,1,299,306.85000000006403,181.76455472025413,431.93544527987393,63.39355794150741,-7.850000000064028,117.23544527974587,-132.93544527987393
"P0017","Fars",1400,2,459,409.4499999999989,284.36455472019924,534.5354452797985,63.393557941502195,49.55000000000109,174.63544527980076,-75.53544527979852
"P0017","Fars",1400,3,692,495.2500000000018,370.1645547202015,620.3354452798021,63.39355794150254,196.74999999999818,321.8354452797985,71.66455472019788
"P0017","Fars",1400,4,620,427.8500000000058,302.7645547202051,552.9354452798066,63.39355794150277,192.14999999999418,317.2354452797949,67.06455472019343
"P0017","Fars",1400,5,662,428.8500000000158,303.76455472021314,553.9354452798185,63.39355794150375,233.14999999998417,358.23544527978686,108.06455472018149
"P0017","Fars",1400,6,812,408.6500000000324,283.5645547202273,533.7354452798374,63.39355794150496,403.3499999999676,528.4354452797727,278.26455472016255
"P0017","Fars",1400,7,605,401.8499999999967,276.76455472019757,526.9354452797959,63.39355794150197,203.15000000000327,328.23544527980243,78.06455472020411
"P0017","Fars",1400,8,580,411.0500000000011,285.9645547202015,536.1354452798007,63.393557941502195,168.9499999999989,294.0354452797985,43.864554720199294
"P0017","Fars",1400,9,751,413.8500000000149,288.76455472021314,538.9354452798167,63.39355794150329,337.1499999999851,462.23544527978686,212.0645547201833
"P0017","Fars",1400,10,573,392.05000000001564,266.9645547202132,517.1354452798181,63.39355794150364,180.94999999998436,306.0354452797868,55.8645547201819
"P0017","Fars",1400,11,595,366.8500000000249,241.7645547202207,491.93544527982914,63.393557941504525,228.14999999997508,353.2354452797793,103.06455472017086
"P0017","Fars",1400,12,463,448.45000000003256,323.36455472022794,573.5354452798372,63.39355794150473,14.54999999996744,139.63544527977206,-110.53544527983718
"P0017","Fars",1400,13,604,403.65000000001146,278.5645547202101,528.7354452798129,63.39355794150312,200.34999999998854,325.4354452797899,75.2645547201871
"P0017","Fars",1400,14,479,426.8500000000131,301.7645547202111,551.9354452798151,63.3935579415034,52.1499999999869,177.2354452797889,-72.9354452798151
"P0017","Fars",1400,15,520,390.84999999997035,265.76455472017557,515.9354452797651,63.393557941499715,129.15000000002965,254.23544527982443,4.0645547202349235
"P0017","Fars",1400,16,427,375.05000000001473,249.96455472021293,500.1354452798165,63.39355794150329,51.949999999985266,177.03544527978707,-73.13544527981651
"P0017","Fars",1400,17,602,426.6500000000078,301.5645547202073,551.7354452798083,63.39355794150266,175.34999999999218,300.4354452797927,50.264554720191654
"P0017","Fars",1400,18,422,383.65000000000055,258.56455472020116,508.73544527979993,63.39355794150208,38.349999999999454,163.43544527979884,-86.73544527979993
"P0017","Fars",1400,19,535,431.8500000000113,306.76455472020996,556.9354452798126,63.39355794150306,103.14999999998872,228.23544527979004,-21.935445279812598
"P0017","Fars",1400,20,728,386.65000000001055,261.5645547202092,511.7354452798119,63.39355794150309,341.34999999998945,466.4354452797908,216.26455472018807
"P0017","Fars",1400,21,606,381.45000000002346,256.3645547202199,506.535445279827,63.393557941504184,224.54999999997654,349.6354452797801,99.464554720173
"P0017","Fars",1400,22,686,392.8500000000049,267.7645547202046,517.9354452798052,63.39355794150254,293.1499999999951,418.2354452797954,168.0645547201948
"P0017","Fars",1400,23,1052,412.64999999998145,287.5645547201849,537.735445279778,63.39355794150064,639.3500000000186,764.4354452798151,514.264554720222
"P0017","Fars",1400,24,798,431.65000000003874,306.56455472023276,556.7354452798447,63.39355794150542,366.34999999996126,491.43544527976724,241.26455472015527
"P0017","Fars",1400,25,798,395.050000000012,269.96455472021063,520.1354452798133,63.39355794150306,402.949999999988,528.0354452797894,277.8645547201867
"P0017","Fars",1400,26,614,383.04999999999563,257.9645547201969,508.1354452797944,63.39355794150176,230.95000000000437,356.0354452798031,105.8645547202056
"P0017","Fars",1400,27,678,393.55833333335795,265.52472337336286,521.5919432933531,64.8876937944546,284.44166666664205,412.47527662663714,156.4080567066469
"P0017","Fars",1400,28,595,451.5583333333707,323.5247233733734,579.591943293368,64.8876937944557,143.44166666662932,271.4752766266266,15.40805670663201
"P0017","Fars",1400,29,435,414.8083333333225,286.77472337333415,542.8419432933108,64.88769379445115,20.19166666667752,148.22527662666585,-107.8419432933108
"P0017","Fars",1400,30,639,387.80833333335886,259.7747233733635,515.8419432933542,64.88769379445472,251.19166666664114,379.2252766266365,123.15805670664577
"P0017","Fars",1400,31,624,411.05833333335704,283.02472337336167,539.0919432933524,64.88769379445472,212.94166666664296,340.97527662663833,84.90805670664759
"P0017","Fars",1400,32,551,418.80833333335795,290.77472337336235,546.8419432933536,64.88769379445483,132.19166666664205,260.22527662663765,4.158056706646448
"P0017","Fars",1400,33,545,407.30833333334067,279.2747233733486,535.3419432933327,64.88769379445306,137.69166666665933,265.7252766266514,9.658056706667253
"P0018","Qazvin",1398,41,115,132.8243589743579,84.81195230902158,180.8367656396942,24.332785297615235,-17.824358974357892,30.188047690978422,-65.83676563969419
"P0018","Qazvin",1398,42,126,136.0743589743579,88.06195230902148,184.0867656396943,24.332785297615292,-10.074358974357892,37.93804769097852,-58.086765639694306
"P0018","Qazvin",1398,43,140,116.3243589743579,68.31195230902122,164.3367656396946,24.332785297615427,23.675641025642093,71.68804769097878,-24.33676563969459
"P0018","Qazvin",1398,44,92,122.57435897435806,74.56195230902081,170.58676563969533,24.332785297615725,-30.574358974358063,17.43804769097919,-78.58676563969533
"P0018","Qazvin",1398,45,119,130.07435897435795,82.06195230902125,178.08676563969465,24.332785297615434,-11.07435897435795,36.93804769097875,-59.08676563969465
"P0018","Qazvin",1398,46,177,104.82435897435806,56.81195230902081,152.83676563969533,24.332785297615725,72.17564102564194,120.18804769097919,24.16323436030467
"P0018","Qazvin",1398,47,84,111.57435897435785,63.56195230902163,159.58676563969408,24.3327852976152,-27.57435897435785,20.438047690978372,-75.58676563969408
"P0018","Qazvin",1398,48,170,119.82435897435789,71.8119523090213,167.83676563969448,24.332785297615377,50.17564102564211,98.1880476909787,2.1632343603055233
"P0018","Qazvin",1398,49,123,112.074358974358,64.06195230902114,160.08676563969487,24.332785297615523,10.925641025641994,58.93804769097886,-37.086765639694875
"P0018","Qazvin",1398,50,130,105.32435897435793,57.31195230902124,153.33676563969465,24.33278529761544,24.675641025642065,72.68804769097876,-23.336765639694647
"P0018","Qazvin",1398,51,138,117.57435897435793,69.56195230902125,165.58676563969462,24.332785297615427,20.425641025642065,68.43804769097875,-27.58676563969462
"P0018","Qazvin",1398,52,173,103.57435897435803,55.56195230902097,151.5867656396951,24.332785297615622,69.42564102564197,117.43804769097903,21.413234360304898
"P0018","Qazvin",1399,1,166,62.692307692307935,15.785458244217295,109.59915714039857,23.772486652538365,103.30769230769207,150.2145417557827,56.400842859601426
"P0018","Qazvin",1399,2,157,127.4923076923066,80.58545824421981,174.39915714039338,23.77248665253641,29.507692307693404,76.41454175578019,-17.399157140393385
"P0018","Qazvin",1399,3,204,122.09230769230665,75.18545824421963,168.99915714039366,23.77248665253653,81.90769230769335,128.81454175578037,35.00084285960634
"P0018","Qazvin",1399,4,210,105.09230769230676,58.18545824421958,151.99915714039395,23.772486652536614,104.90769230769324,151.81454175578043,58.00084285960605
"P0018","Qazvin",1399,5,156,113.4923076923069,66.58545824421897,160.39915714039483,23.772486652536994,42.507692307693105,89.41454175578103,-4.399157140394834
"P0018","Qazvin",1399,6,138,118.29230769230715,71.38545824421831,165.19915714039598,23.77248665253745,19.707692307692852,66.61454175578169,-27.199157140395982
"P0018","Qazvin",1399,7,157,111.69230769230654,64.78545824421994,158.59915714039315,23.77248665253632,45.30769230769346,92.21454175578006,-1.599157140393146
"P0018","Qazvin",1399,8,133,107.6923076923067,60.78545824421993,154.59915714039346,23.772486652536397,25.3076923076933,72.21454175578006,-21.59915714039346
"P0018","Qazvin",1399,9,149,115.0923076923068,68.18545824421922,161.9991571403944,23.772486652536823,33.907692307693196,80.81454175578078,-12.999157140394402
"P0018","Qazvin",1399,10,117,116.09230769230693,69.18545824421909,162.99915714039477,23.772486652536944,0.9076923076930683,47.81454175578091,-45.99915714039477
"P0018","Qazvin",1399,11,135,92.09230769230714,45.185458244218644,138.99915714039565,23.772486652537282,42.907692307692855,89.81454175578136,-3.9991571403956527
"P0018","Qazvin",1399,12,170,125.09230769230712,78.18545824421847,171.99915714039577,23.772486652537356,44.907692307692884,91.81454175578153,-1.9991571403957664
"P0018","Qazvin",1399,13,150,107.2923076923068,60.38545824421937,154.19915714039425,23.77248665253674,42.70769230769319,89.61454175578064,-4.199157140394249
"P0018","Qazvin",1399,14,172,116.6923076923068,69.78545824421913,163.59915714039448,23.772486652536866,55.3076923076932,102.21454175578087,8.400842859605518
"P0018","Qazvin",1399,15,138,103.29230769230608,56.385458244221134,150.19915714039104,23.772486652535484,34.70769230769392,81.61454175577887,-12.199157140391037
"P0018","Qazvin",1399,16,164,112.09230769230679,65.1854582442192,158.99915714039437,23.772486652536816,51.90769230769321,98.8145417557808,5.000842859605626
"P0018","Qazvin",1399,17,172,114.89230769230676,67.98545824421966,161.79915714039385,23.772486652536564,57.10769230769324,104.01454175578034,10.200842859606155
"P0018","Qazvin",1399,18,156,104.29230769230658,57.3854582442199,151.19915714039325,23.772486652536355,51.70769230769342,98.6145417557801,4.800842859606746
"P0018","Qazvin",1399,19,171,124.29230769230679,77.38545824421936,171.19915714039422,23.772486652536735,46.70769230769321,93.61454175578064,-0.19915714039422028
"P0018","Qazvin",1399,20,176,115.09230769230676,68.18545824421932,161.9991571403942,23.77248665253674,60.90769230769324,107.81454175578068,14.000842859605797
"P0018","Qazvin",1399,21,144,107.89230769230703,60.985458244218776,154.79915714039527,23.772486652537147,36.10769230769297,83.01454175578122,-10.799157140395266
"P0018","Qazvin",1399,22,134,112.49230769230671,65.5854582442197,159.39915714039373,23.77248665253653,21.50769230769329,68.4145417557803,-25.399157140393726
"P0018","Qazvin",1399,23,173,105.49230769230624,58.58545824422062,152.39915714039188,23.77248665253583,67.50769230769376,114.41454175577938,20.60084285960812
"P0018","Qazvin",1399,24,156,114.89230769230726,67.98545824421811,161.7991571403964,23.77248665253761,41.107692307692744,88.01454175578189,-5.799157140396403
"P0018","Qazvin",1399,25,172,107.89230769230682,60.98545824421938,154.79915714039424,23.772486652536735,64.10769230769318,111.01454175578061,17.200842859605757
"P0018","Qazvin",1399,26,156,89.09230769230649,42.18545824422004,135.99915714039295,23.772486652536248,66.90769230769351,113.81454175577997,20.000842859607047
"P0018","Qazvin",1399,27,174,116.07435897435818,68.06195230902074,164.0867656396956,24.33278529761581,57.92564102564182,105.93804769097926,9.913234360304386
"P0018","Qazvin",1399,28,164,121.82435897435835,73.81195230902006,169.83676563969664,24.33278529761624,42.17564102564165,90.18804769097994,-5.836765639696637
"P0018","Qazvin",1399,29,143,97.57435897435747,49.56195230902255,145.58676563969237,24.332785297614528,45.425641025642534,93.43804769097744,-2.5867656396923735
"P0018","Qazvin",1399,30,207,106.82435897435819,58.811952309020654,154.83676563969573,24.33278529761586,100.17564102564181,148.18804769097935,52.16323436030427
"P0018","Qazvin",1399,31,151,110.57435897435816,62.561952309020626,158.5867656396957,24.33278529761586,40.42564102564184,88.43804769097937,-7.586765639695699
"P0018","Qazvin",1399,32,269,115.07435897435816,67.06195230902053,163.08676563969578,24.332785297615903,153.92564102564182,201.9380476909795,105.91323436030422
"P0018","Qazvin",1399,33,212,119.32435897435788,71.31195230902156,167.3367656396942,24.332785297615242,92.67564102564212,140.68804769097844,44.66323436030581
"P0018","Qazvin",1399,34,226,111.07435897435772,63.061952309021976,159.08676563969345,24.332785297614947,114.92564102564228,162.938047690978,66.91323436030655
"P0018","Qazvin",1399,35,223,117.07435897435818,69.06195230902054,165.0867656396958,24.33278529761591,105.92564102564182,153.93804769097946,57.91323436030419
"P0018","Qazvin",1399,36,239,96.82435897435766,48.811952309022,144.83676563969334,24.332785297614915,142.17564102564234,190.188047690978,94.16323436030666
"P0018","Qazvin",1399,37,205,110.82435897435785,62.811952309021635,158.83676563969408,24.3327852976152,94.17564102564215,142.18804769097835,46.16323436030592
"P0018","Qazvin",1399,38,216,122.82435897435768,74.8119523090221,170.83676563969325,24.332785297614866,93.17564102564232,141.1880476909779,45.163234360306745
"P0018","Qazvin",1399,39,216,112.82435897435789,64.8119523090214,160.8367656396944,24.332785297615334,103.17564102564211,151.1880476909786,55.16323436030561
"P0018","Qazvin",1399,40,174,117.57435897435816,69.56195230902054,165.58676563969578,24.332785297615903,56.42564102564184,104.43804769097946,8.413234360304216
"P0018","Qazvin",1399,41,159,132.8243589743579,84.81195230902158,180.8367656396942,24.332785297615235,26.175641025642108,74.18804769097842,-21.836765639694192
"P0018","Qazvin",1399,42,115,136.0743589743579,88.06195230902148,184.0867656396943,24.332785297615292,-21.074358974357892,26.93804769097852,-69.0867656396943
"P0018","Qazvin",1399,43,159,116.3243589743579,68.31195230902122,164.3367656396946,24.332785297615427,42.67564102564209,90.68804769097878,-5.33676563969459
"P0018","Qazvin",1399,44,135,122.57435897435806,74.56195230902081,170.58676563969533,24.332785297615725,12.425641025641937,60.43804769097919,-35.58676563969533
"P0018","Qazvin",1399,45,143,130.07435897435795,82.06195230902125,178.08676563969465,24.332785297615434,12.92564102564205,60.93804769097875,-35.08676563969465
"P0018","Qazvin",1399,46,143,104.82435897435806,56.81195230902081,152.83676563969533,24.332785297615725,38.17564102564194,86.18804769097919,-9.83676563969533
"P0018","Qazvin",1399,47,146,111.57435897435785,63.56195230902163,159.58676563969408,24.3327852976152,34.42564102564215,82.43804769097838,-13.586765639694079
"P0018","Qazvin",1399,48,154,119.82435897435789,71.8119523090213,167.83676563969448,24.332785297615377,34.17564102564211,82.1880476909787,-13.836765639694477
"P0018","Qazvin",1399,49,115,112.074358974358,64.06195230902114,160.08676563969487,24.332785297615523,2.925641025641994,50.93804769097886,-45.086765639694875
"P0018","Qazvin",1399,50,134,105.32435897435793,57.31195230902124,153.33676563969465,24.33278529761544,28.675641025642065,76.68804769097876,-19.336765639694647
"P0018","Qazvin",1399,51,123,117.57435897435793,69.56195230902125,165.58676563969462,24.332785297615427,5.425641025642065,53.43804769097875,-42.58676563969462
"P0018","Qazvin",1399,52,164,103.57435897435803,55.56195230902097,151.5867656396951,24.332785297615622,60.425641025641966,108.43804769097903,12.413234360304898
"P0018","Qazvin",1400,1,116,62.692307692307935,15.785458244217295,109.59915714039857,23.772486652538365,53.307692307692065,100.2145417557827,6.4008428596014255
"P0018","Qazvin",1400,2,122,127.4923076923066,80.58545824421981,174.39915714039338,23.77248665253641,-5.492307692306596,41.41454175578019,-52.399157140393385
"P0018","Qazvin",1400,3,163,122.09230769230665,75.18545824421963,168.99915714039366,23.77248665253653,40.90769230769335,87.81454175578037,-5.999157140393663
"P0018","Qazvin",1400,4,165,105.09230769230676,58.18545824421958,151.99915714039395,23.772486652536614,59.90769230769324,106.81454175578043,13.000842859606053
"P0018","Qazvin",1400,5,226,113.4923076923069,66.58545824421897,160.39915714039483,23.772486652536994,112.5076923076931,159.41454175578104,65.60084285960517
"P0018","Qazvin",1400,6,198,118.29230769230715,71.38545824421831,165.19915714039598,23.77248665253745,79.70769230769285,126.61454175578169,32.80084285960402
"P0018","Qazvin",1400,7,204,111.69230769230654,64.78545824421994,158.59915714039315,23.77248665253632,92.30769230769346,139.21454175578006,45.400842859606854
"P0018","Qazvin",1400,8,169,107.6923076923067,60.78545824421993,154.59915714039346,23.772486652536397,61.3076923076933,108.21454175578006,14.400842859606541
"P0018","Qazvin",1400,9,190,115.0923076923068,68.18545824421922,161.9991571403944,23.772486652536823,74.9076923076932,121.81454175578078,28.000842859605598
"P0018","Qazvin",1400,10,196,116.09230769230693,69.18545824421909,162.99915714039477,23.772486652536944,79.90769230769307,126.81454175578091,33.00084285960523
"P0018","Qazvin",1400,11,149,92.09230769230714,45.185458244218644,138.99915714039565,23.772486652537282,56.907692307692855,103.81454175578136,10.000842859604347
"P0018","Qazvin",1400,12,170,125.09230769230712,78.18545824421847,171.99915714039577,23.772486652537356,44.907692307692884,91.81454175578153,-1.9991571403957664
"P0018","Qazvin",1400,13,171,107.2923076923068,60.38545824421937,154.19915714039425,23.77248665253674,63.70769230769319,110.61454175578064,16.80084285960575
"P0018","Qazvin",1400,14,90,116.6923076923068,69.78545824421913,163.59915714039448,23.772486652536866,-26.692307692306798,20.21454175578087,-73.59915714039448
"P0018","Qazvin",1400,15,146,103.29230769230608,56.385458244221134,150.19915714039104,23.772486652535484,42.70769230769392,89.61454175577887,-4.199157140391037
"P0018","Qazvin",1400,16,131,112.09230769230679,65.1854582442192,158.99915714039437,23.772486652536816,18.90769230769321,65.8145417557808,-27.999157140394374
"P0018","Qazvin",1400,17,142,114.89230769230676,67.98545824421966,161.79915714039385,23.772486652536564,27.10769230769324,74.01454175578034,-19.799157140393845
"P0018","Qazvin",1400,18,99,104.29230769230658,57.3854582442199,151.19915714039325,23.772486652536355,-5.292307692306579,41.6145417557801,-52.199157140393254
"P0018","Qazvin",1400,19,154,124.29230769230679,77.38545824421936,171.19915714039422,23.772486652536735,29.707692307693208,76.61454175578064,-17.19915714039422
"P0018","Qazvin",1400,20,169,115.09230769230676,68.18545824421932,161.9991571403942,23.77248665253674,53.90769230769324,100.81454175578068,7.000842859605797
"P0018","Qazvin",1400,21,203,107.89230769230703,60.985458244218776,154.79915714039527,23.772486652537147,95.10769230769297,142.01454175578124,48.200842859604734
"P0018","Qazvin",1400,22,115,112.49230769230671,65.5854582442197,159.39915714039373,23.77248665253653,2.50769230769329,49.414541755780306,-44.399157140393726
"P0018","Qazvin",1400,23,328,105.49230769230624,58.58545824422062,152.39915714039188,23.77248665253583,222.50769230769376,269.4145417557794,175.60084285960812
"P0018","Qazvin",1400,24,326,114.89230769230726,67.98545824421811,161.7991571403964,23.77248665253761,211.10769230769273,258.0145417557819,164.2008428596036
"P0018","Qazvin",1400,25,207,107.89230769230682,60.98545824421938,154.79915714039424,23.772486652536735,99.10769230769318,146.0145417557806,52.20084285960576
"P0018","Qazvin",1400,26,237,89.09230769230649,42.18545824422004,135.99915714039295,23.772486652536248,147.9076923076935,194.81454175577997,101.00084285960705
"P0018","Qazvin",1400,27,213,116.07435897435818,68.06195230902074,164.0867656396956,24.33278529761581,96.92564102564182,144.93804769097926,48.913234360304386
"P0018","Qazvin",1400,28,179,121.82435897435835,73.81195230902006,169.83676563969664,24.33278529761624,57.17564102564165,105.18804769097994,9.163234360303363
"P0018","Qazvin",1400,29,152,97.57435897435747,49.56195230902255,145.58676563969237,24.332785297614528,54.425641025642534,102.43804769097744,6.4132343603076265
"P0018","Qazvin",1400,30,170,106.82435897435819,58.811952309020654,154.83676563969573,24.33278529761586,63.17564102564181,111.18804769097935,15.163234360304273
"P0018","Qazvin",1400,31,162,110.57435897435816,62.561952309020626,158.5867656396957,24.33278529761586,51.42564102564184,99.43804769097937,3.413234360304301
"P0018","Qazvin",1400,32,159,115.07435897435816,67.06195230902053,163.08676563969578,24.332785297615903,43.92564102564184,91.93804769097947,-4.086765639695784
"P0018","Qazvin",1400,33,151,119.32435897435788,71.31195230902156,167.3367656396942,24.332785297615242,31.675641025642122,79.68804769097844,-16.336765639694192
"P0019","Qom",1398,41,119,135.85256410256534,96.77186392540985,174.93326427972085,19.80617829303179,-16.85256410256534,22.228136074590154,-55.933264279720845
"P0019","Qom",1398,42,106,132.85256410256625,93.77186392541068,171.9332642797218,19.806178293031817,-26.852564102566248,12.228136074589315,-65.93326427972181
"P0019","Qom",1398,43,114,155.8525641025676,116.77186392541182,194.9332642797234,19.806178293031934,-41.85256410256761,-2.7718639254118216,-80.9332642797234
"P0019","Qom",1398,44,142,125.35256410257125,86.27186392541499,164.4332642797275,19.80617829303216,16.64743589742875,55.72813607458501,-22.433264279727496
"P0019","Qom",1398,45,113,128.8525641025676,89.77186392541182,167.9332642797234,19.806178293031934,-15.852564102567612,23.22813607458818,-54.9332642797234
"P0019","Qom",1398,46,123,122.6025641025717,83.52186392541545,161.68326427972795,19.80617829303216,0.397435897428295,39.478136074584555,-38.68326427972795
"P0019","Qom",1398,47,129,113.60256410256443,74.52186392540901,152.68326427971985,19.806178293031746,15.397435897435571,54.47813607459099,-23.68326427971985
"P0019","Qom",1398,48,122,132.60256410256716,93.52186392541144,171.6832642797229,19.806178293031902,-10.602564102567158,28.478136074588562,-49.68326427972289
"P0019","Qom",1398,49,241,122.60256410256898,83.52186392541303,161.68326427972494,19.80617829303202,118.39743589743102,157.47813607458698,79.31673572027506
"P0019","Qom",1398,50,366,126.35256410256807,87.27186392541228,165.43326427972386,19.806178293031934,239.64743589743193,278.7281360745877,200.56673572027614
"P0019","Qom",1398,51,361,121.85256410256807,82.77186392541228,160.93326427972386,19.806178293031934,239.14743589743193,278.2281360745877,200.06673572027614
"P0019","Qom",1398,52,323,112.35256410256989,73.27186392541378,151.433264279726,19.80617829303209,210.6474358974301,249.72813607458622,171.566735720274
"P0019","Qom",1399,1,224,116.53076923079561,78.3499604179083,154.71157804368292,19.35011152032145,107.46923076920439,145.6500395820917,69.28842195631708
"P0019","Qom",1399,2,180,111.33076923076806,73.1499604178839,149.5115780436522,19.350111520319853,68.66923076923194,106.8500395821161,30.488421956347793
"P0019","Qom",1399,3,144,111.13076923076778,72.94996041788342,149.31157804365216,19.350111520319967,32.86923076923222,71.05003958211658,-5.311578043652162
"P0019","Qom",1399,4,116,113.33076923077033,75.14996041788585,151.51157804365482,19.350111520320027,2.669230769229671,40.85003958211415,-35.51157804365482
"P0019","Qom",1399,5,136,109.33076923077488,71.14996041788979,147.51157804365997,19.35011152032033,26.669230769225123,64.85003958211021,-11.511578043659966
"P0019","Qom",1399,6,121,119.33076923078261,81.14996041789678,157.51157804366844,19.350111520320702,1.6692307692173927,39.85003958210322,-36.511578043668436
"P0019","Qom",1399,7,119,119.73076923076633,81.54996041788232,157.91157804365034,19.350111520319782,-0.7307692307663274,37.45003958211768,-38.91157804365034
"P0019","Qom",1399,8,91,107.93076923076842,69.74996041788427,146.11157804365257,19.350111520319853,-16.93076923076842,21.250039582115733,-55.11157804365257
"P0019","Qom",1399,9,117,114.93076923077388,76.74996041788907,153.11157804365868,19.350111520320183,2.069230769226124,40.25003958211093,-36.11157804365868
"P0019","Qom",1399,10,132,110.53076923077424,72.3499604178892,148.71157804365927,19.3501115203203,21.46923076922576,59.65003958211079,-16.711578043659273
"P0019","Qom",1399,11,129,101.93076923077888,63.74996041789333,140.11157804366442,19.35011152032056,27.06923076922112,65.25003958210667,-11.111578043664423
"P0019","Qom",1399,12,113,125.33076923078261,87.14996041789692,163.5115780436683,19.35011152032063,-12.330769230782607,25.85003958210308,-50.511578043668294
"P0019","Qom",1399,13,117,105.33076923077124,67.14996041788655,143.51157804365593,19.350111520320127,11.669230769228761,49.85003958211345,-26.51157804365593
"P0019","Qom",1399,14,142,110.93076923077297,72.74996041788808,149.11157804365786,19.350111520320226,31.069230769227033,69.25003958211192,-7.1115780436578575
"P0019","Qom",1399,15,122,106.73076923075405,68.54996041787138,144.91157804363672,19.350111520319103,15.26923076924595,53.450039582128625,-22.911578043636723
"P0019","Qom",1399,16,147,119.53076923077242,81.3499604178876,157.71157804365725,19.350111520320198,27.46923076922758,65.6500395821124,-10.711578043657255
"P0019","Qom",1399,17,121,126.13076923077097,87.94996041788656,164.31157804365537,19.35011152031998,-5.130769230770966,33.05003958211344,-43.31157804365537
"P0019","Qom",1399,18,142,115.53076923076742,77.34996041788334,153.7115780436515,19.350111520319825,26.46923076923258,64.65003958211666,-11.711578043651514
"P0019","Qom",1399,19,167,119.53076923077288,81.34996041788818,157.71157804365757,19.350111520320127,47.469230769227124,85.65003958211182,9.288421956342432
"P0019","Qom",1399,20,204,111.33076923077215,73.14996041788746,149.51157804365684,19.350111520320127,92.66923076922785,130.85003958211254,54.48842195634316
"P0019","Qom",1399,21,172,110.53076923077924,72.34996041789388,148.7115780436646,19.350111520320457,61.46923076922076,99.65003958210612,23.288421956335412
"P0019","Qom",1399,22,150,101.33076923076942,63.14996041788506,139.51157804365377,19.350111520319953,48.66923076923058,86.85003958211493,10.48842195634623
"P0019","Qom",1399,23,138,119.93076923075887,81.74996041787566,158.11157804364208,19.350111520319377,18.06923076924113,56.250039582124344,-20.111578043642083
